高管姓名，性别，年龄，股票代码，职位
周鸿祎，男，48，601313，董事长,董事
刘国本，男，74，601311，董事长,董事
崔殿国，男，64，601299，董事长,董事
周慕冰，男，61，601288，董事长,执行董事
陆文俊，男，51，601268，董事长,董事
庞庆华，男，63，601258，董事长,董事
曾庆洪，男，57，601238，董事长,董事
陈士良，男，55，601233，董事长,董事
张洪本，男，71，601231，董事长,董事
孙青松，男，58，601226，董事长,董事
杨照乾，男，55，601225，董事长,董事
陆永华，男，55，601222，董事长,董事
包士金，男，59，601218，董事长,董事
黄辉，男，54，601216，董事长,董事
于少波，男，50，601208，董事长,董事
张雅林，男，54，601179，董事长,董事
冯光，男，57，601177，董事长,董事
张东宁，男，58，601169，董事长,董事
张永利，男，53，601168，董事长,董事
高建平，男，59，601166，董事长,董事
王世安，男，55，601158，董事长,董事
李真，男，55，601139，董事长,董事
谢识才，男，57，601137，董事长,董事
高秀环，女，54，601126，董事长,董事
王任飞，男，52，601118，董事长,董事
戴和根，男，52，601117，董事长,董事
陈念慈，男，67，601116，董事长,董事
丁尔民，男，53，601113，董事长,董事
蔡剑江，男，54，601111，董事长,非执行董事
周黎明，男，54，601107，董事长,执行董事
赵刚，男，50，601106，董事长,董事
汪立平，男，52，601100，董事长,董事
丁吉，男，45，601099，董事
龚曙光，男，59，601098，董事长,董事
凌文，男，55，601088，董事长,执行董事
杜玉岱，男，58，601058，董事长,董事
赵剡水，男，55，601038，董事长,董事
程涛，男，39，601028，董事长,董事
王煜，男，48，601021，董事长,董事
张志华，男，54，601019，董事长,董事
毛剑宏，男，54，601018，董事长,董事
刘斌，男，55，601016，董事长,董事
李保平，男，54，601015，董事长,董事
钟宝申，男，51，601012，董事长,董事
焦云，男，62，601011，董事长,董事
陈松林，男，55，601010，董事长,董事
胡昇荣，男，55，601009，董事长,执行董事
李春宏，男，57，601008，董事长,董事
李茜，女，43，601007，董事长,董事
赵春雷，男，56，601006，董事长,董事
周竹平，男，55，601005，董事长,董事
陈有升，男，52，601003，董事长,董事
蔡永龙，男，63，601002，董事长,董事
张有喜，男，60，601001，董事长,董事
宣国宝，男，46，601000，董事长,董事
霍达，男，50，600999，董事长,执行董事
刘宝林，男，65，600998，董事长,董事
张建公，男，51，600997，董事长,董事
黄兴仓，男，50，600995，董事长,董事
陈平，男，56，600993，董事长,董事
黄忠渠，男，60，600992，董事长,董事
张房有，男，62，600991，董事长,董事
吴胜波，男，52，600983，董事长,董事
吕建伟，男，55，600982，董事长,董事
张剑，男，54，600981，董事长,董事
夏晓鸥，男，61，600980，董事长,董事
袁晓林，男，55，600979，代董事长,董事
刘壮超，男，30，600978，董事长,董事
刘勤强，男，58，600976，董事长,董事
邱卫，男，58，600975，董事长,董事
杨泽元，男，53，600973，董事长,董事
宋寿顺，男，55，600970，董事长,董事
范培顺，男，47，600969，董事长,董事
李全文，男，54，600967，董事长,董事
李刚，男，37，600966，董事长,董事
李高生，男，48，600965，董事长,董事
黄欣，男，56，600963，董事长,董事
李俊喜，男，53，600962，董事长,董事
黄忠民，男，55，600961，董事长,董事
陈宝，男，56，600960，董事长,董事
顾汉德，男，59，600959，董事长,董事
潘鑫军，男，57，600958，董事长,执行董事
张建成，男，59，600933，董事长,董事
王颂秋，男，55，600917，董事长,董事
卢纯，男，63，600900，董事长,董事
陈继，男，43，600899，董事长,董事
宋林林，男，48，600898，董事长,董事
汪晓林，男，47，600897，董事长,董事
密春雷，男，40，600896，董事长,董事
刘樱，女，45，600895，代董事长,副董事长,董事
蔡瑞雄，男，51，600894，董事长,董事
张民生，男，50，600893，董事长,董事
周镇科，男，43，600892，董事长,董事
李亚，男，51，600891，董事长,董事
朱雷，男，45，600890，董事长,董事
丁明国，男，55，600889，董事长,董事
潘刚，男，48，600887，董事长,执行董事
胡刚，男，56，600886，董事长,董事
郭满金，男，70，600885，董事长,董事
庄巍，男，52，600884，董事长,董事
刘志波，男，55，600883，董事长,董事
柴琇，女，53，600882，董事长,董事
宋尚龙，男，65，600881，董事长,董事
连华，女，47，600880，代董事长,董事
刘眉玄，男，53，600879，董事长,董事
李华光，男，53，600877，董事长,董事
张冲，男，55，600876，董事长,执行董事
孙清德，男，55，600871，代董事长,副董事长,执行董事
王春芳，男，49，600870，董事长,董事
蒋承志，男，32，600869，董事长,董事
温增勇，男，43，600868，董事长,董事
李一奎，男，67，600867，董事长,董事
陈武，男，50，600866，董事长,董事
陈夏鑫，男，56，600865，董事长,董事
